# Generated by tools/wikidata-sweep.js — ids only, screened on Wikidata claims.
# A person gets a card, an institution does not: the sweep requires P31 to be a
# performer type (human, band, duo, comedy troupe, YouTube channel), so
# businesses, universities, nonprofits, labels and TV series never reach here.
# 4538 channels, swept 2026-08-16.
#
# Next:  node tools/add-candidates.js catalog/reach-12.txt

UCkkPSg11O3UA3Ub6JYL1YJQ  # in3briant
UC3mhklLu1O-keCCK1g5leHQ  # Margaret Kalacska
UCeNkagIfazdQ8Lt_a-rxFnQ  # MONOMOR✞E
UC-0OAu4AILw3KRiBhYBLgSA  # My Gloomy Machine
UCLSWVpt7sqE-uWPKon3aJyg  # BACKWHEN
UCXh2J2tP9X155R5r2NHf8zA  # M‡ЯC▲LL▲
UCZTV7MBnw8pMaOWgzMtvlIw  # Where the Good Way Lies
UCt6QTal7K52sx1CTI5GFe6Q  # c|†vde| b|vck
UCf-M7ZMAeru8ubUHWQsxiVQ  # SIDEWALKS AND SKELETONS
UC6T65z4DQHtmwgT5tOwVdKA  # Woyzeck
UCijcsBYIMty85-q9t-7N-xg  # James Vickery
UC67hM8iq5ZILcSdf1ttux0g  # Dan Thomas
UC2OEgdjzN7-Ohy5RhYV9HOg  # Auggie Velarde
UCGBMPKnmcSZWSfdom3kfqqA  # Anthony J. Nocella II
UCJghKzUZVmqJGyDPkYatt_Q  # Shannon K
UConrFr2B8PVo9QpTz_ue5cQ  # ŦHE LEFŦ HΔNĐ ƟF CⱤEΔŦĬƟN
UCQUM49ufRl8IEGphXtMJ9uw  # Mehdi Cayenne
UCUXPvaz_6lQM9p0odtq6JZw  # Mehdi Cayenne
UCSHeni5no6R8OhEg1O2qnQw  # Songwriter X and the Skeleton Band
UCShI6dyM7Z_NkV0zv_GgKLQ  # Jeanne Marie D'Amico
UCaiYqc8i5ojWZAgldxSmcqQ  # Jeffrey Ridgway Jr
UCEGaoNmsAGRLzSoOckx3riw  # Elliot Giles
UCNpdqX7Q3_t-WjztMGzPfAQ  # Q59342859
UC1ZLXjXm3hKIcdnBWkEq8fg  # Q59379309
UCcmEL8JoDBE25gvCFkrqhcw  # TheVolgun
UCqZ0rqkoUeYlcxlUyqSgpdg  # Genna Bain
UC6U_mm7Wm6yyE8ufj2FwpcQ  # Ella Isaacson
UCysFD0fav9Nw8ejG6FYHPxA  # Marlie Collins
UCO2UNAZeOunVFRYSjRBb-8w  # Shipwreck Karpathos
UCSuZpyrUp8Y094dgVJFhwIA  # Oh, Be Clever
UC1T7lyRxSiQgWjRhLG60RsA  # Those Who Ride With Giants
UCYMJ_26h0XLdR8MdXePOy5A  # Timothy Scott
UCu3klBLcbwo5GGU5F6NsLWw  # Versus The Ghost
UCoLx1hGUIesNaT_XKuiL-sA  # Audri Phillips
UC-Fj_mXEGyKj4SIlPSmqWpg  # Faye Fayerman
UCwQn5vxsPH-NGHHCZs1Pn2Q  # Isaac du Toit
UCTJQksXchl8Q6Kj3yKbEl9g  # AyBe
UCdQTyPKvPydvNSEW1ZjF0eQ  # Dominique
UCOrpD6svgE3L3CCnWk52JSg  # Shoe0nHead
UCmhn938nPrQU61GRmMO8lJw  # Black Flak and the Nightmare Fighters
UCtScv7mqoO2Jh_O5AImO0iw  # Marilyn McCoo & Billy Davis Jr.
UCo_arbo36ggowZf9Y1BlO7A  # Doug Maulden-Locke
UC7UiChjgT_LDKcr_8NEEbMA  # Shoe0nHead
UCR-SCdcKWeZOnCddApH1zdg  # Shoe0nHead
UCQCnMFr8uHBaMTaNBhych_A  # Mini Ladd
UC7uOnkSG1ocR8O4-HySxsrg  # Eugene Bort
UCYXkIB4LQipX7lArD7rU8TA  # Cattie Candescent
UC8JYCw4itiOlvahv6It3PlA  # Brock Baker
UC9kxEXXj14JrJSweEdXLrNA  # Brock Baker
UCLzdMXE3R2xXIklfIO9HCcQ  # Brock Baker
UC-XYsDNh4-886rMNLnnwR_w  # Andrew Steele
UCqB_lh5Hhuew-ZqEaU6mqjA  # Q59928233
UCWOMZzn4dwAONG8HuaWrRsA  # Charles Anderson
UC8H7sgoxM9gcp73G3bQAFsQ  # James Maxlow
UCHYxnQ59ius1eJUjgkG8RoA  # Q6005316
UCuQfXWAnmYLGKedly909Uyw  # Q6005316
UChfmy2llnII-Gs99xg9_EIA  # Q6066833
UCoYucHEke10OShgZ4IJOjEg  # Q6120685
UCtjnLVwq5sEOHe2YnfEViAA  # Jena Kraus
UClHvbLLC_3mKK6MHYGuH2LQ  # Q6310004
UC0ujWmNhFZCt2lgNV3BfLHA  # Shantall
UCYR17uWurVAvdOjy-sHeN6Q  # John Cremeans
UCaQu7YnBy2Vh6bYq6mCmnbg  # Julia Weldon
UC9AZtu9mHK-sI4Qc9fnNlwQ  # Kingsley Uyi Idehen
UCUrJTuFfXKKjVYLKHYQpCOA  # Lauren Francesca
UCd7yEQBRGtA3WaVVtakaiWQ  # Lissa Lauria
UCPPmb-zmMQskPpQXb-Ev79A  # Maddi Jane
UCEfuMfcctPbl7WE1jDUvmzg  # Left Brain
UCUhhtleynC3n3CW64GvliJg  # Lost Gravity
UCAt1_GpqKHbByxM6vd9O1fQ  # Anat Malkin Almani
UCDk0PrwPyb9pLlN0MiloOtA  # MC Xander
UCBtzHCJzJl-eQeCBfQGYH5w  # Mack Damon
UCRYSKeA5PCJgJQHnQuIATRg  # Maija DiGiorgio
UCGp7U1RxT_bWp0wz_r2gW0Q  # MC Shadow
UCcm33l460hvUiKWztuMYHHg  # Michael Aranda
UCrqBVoZ9NyC7-eMwtf35rWg  # Michael Aranda
UCP0ok1nSEenuz-e_ulNAJjg  # Michael Blakey
UC7v3-2K1N84V67IF-WTRG-Q  # Jeremy Jahns
UCr53zfckesj4OKqlRJB6xTA  # Cemetery Sun
UCjoeGb0icYNTYEuQ-506I0g  # Denis Kwok
UCWyoxl0AKlrUHYSSPpiZ8Vg  # Aaron Bleyaert
UCXabVtumT2ypfCOa1nM8lSw  # Ashkbiz Danehkar
UCmVOvIS4mWLXhSMxNwLqfAA  # Q60036055
UCRNtKVkdZFdL6QNr-6TsmNQ  # Echos
UClvkob1UIOH3Ufeu9tfEL9A  # Q6968537
UCDPnHK7_Uv4BVnfkFc5KpYw  # Q6997245
UCKlUrYO3i9MDlL45Ia6j5EA  # GmanLives
UCoCeAS9iLSHKhTeCtWWjisQ  # Christopher Williams
UCu9FhywLUAcvGXwuFKIQ51A  # Marilyn Flores
UC7JC5LKBduqvVD0dAPr19vg  # Tomkillsjerry
UCnxzPM5wnTOZLiBgzus-t8Q  # The Naked I
UCry7G4CyiXZR2myfprbsijA  # The Naked I
UCrvUq8qFFJ-VHTIMhYW-U-Q  # Paul J. Alessi
UCiprAA9XNf1DjXJgNkck3yQ  # Stephen Walking
UCZNFjrqT5dfu7C74BvHaRpg  # Renata Eastlick
UCTWGvvUV2DjkyRUuY-nbufw  # Caillou Pettis
UCS3BAKWf_I_tL39AXRuJQ-g  # Andy Dickinson
UC6YTOOn7IqyqpEhT0Db3DFw  # THE HEARTBRK
UCb7P2VHRPHPiTQp8bx0wlZQ  # Lorenzo Escobal
UC86yTS3wiamksQJL346rCUw  # Midas Fall
UC36UUkZ7K5YZi562PDGczSw  # Emmy Blotnick
UC3vhqWMiPazvTP1yCwpMcdQ  # Emma Mae Jenkins
UCKA9Jh3GSY_a4-130NXZdKg  # Troy Ornatowski
UCfb2sEn-CE097tGgL6KbMig  # Q60534356
UCQTyMsas9G2_NAQkZFI-2UQ  # Michaela Laws
UCw_fGQFWgkEmh7GWqPZkYoA  # Jesaaelys
UCTvz7ogICziZpGAyuNaXILQ  # Christian Krauter
UCJNNoEgRoU_y6QWs_FhmLTw  # Q60652407
UCHc8oj1CBoG-wv8wPKX0Q6Q  # Q60665972
UCl4MIpt8D1rXq3ghgjBCfTA  # Q60665972
UCTbbRZ087eI_IS1PhQK_mug  # Rishab Jain
UCyQG3qizZ9xae_0bZvz-akQ  # Rishab Jain
UCtSAyv4KGuva-xhvcd8ulJA  # Elena Tonra
UC5HawClDaN9UMEyZ7t031pA  # MYKOOL
UC_NQqQgyI42JOTUFBHVOWyg  # Lyndsay Wrensen
UCdUxN4ZzgfQIImT8Y7-3paA  # Aidan Alexander
UC-bK_5VHenD3RVkrxr9D0Fg  # Shockpowder
UCmn1-4qudFecHOSV_b_roLw  # Oh, Weatherly
UCqwukTpcQiz6NnSauN-w0eg  # Q60741703
UCI-8QMy9n3I5Pv6mTmXoAXA  # Gaspard G
UCteLHTB9CQtO4CjgLX8fkvg  # Ursula Kwong-Brown
UCDWPqDYgKIJ5P78tqH0Pk7w  # Austin Hively
UC7j5khYKbDo4HRUt9Rlcq7Q  # Hayden Daviau
UClXFQk16aFb9PDRNftdFM6Q  # Heistheartist
UC2S7CGceq5tsuhcVyACdA3g  # CrankGameplays
UCR9FTpidP_ITfAgC9HLnpLA  # Tomo Marjanovic
UCu8ucb1LRJd1gwwXutYDgTg  # Q61037694
UCXsl0qB6H41JFQiNFzvEDQQ  # Ashkin
UCMryBv6_pWrrX817MwzQOAQ  # Mandy M. Archibald
UC_LvdhPHtldPWK497H39qxA  # David Cadwallader
UCa78e4Je90Ikz1dZrvWFZAg  # Ismail Lumanovski
UCVofz0WcL4MCGraNw4_3nxg  # Ismail Lumanovski
UC4c6KlsDTQg6AAA3WN6jzng  # Sage Cotugno
UCs7ksHskKpc9vQo42uXIJLw  # David Laflèche
UCaWBMeigMe6DgtpjsQT2lcw  # Sonya Esman
UCH7h4eOONEubZymR4BDZZQw  # Sonya Esman
UCde4vqqyH-u1dZkuQiB4OUg  # Daniel Miller
UCNUzWfHUP_iXZ1GMHz8gBgw  # Ryukahr
UCB7WZE98Xrib4FR_fCb03PA  # LOΛΣΓS
UCexS-W4ak_TwpFsB-lUbQjg  # Stephen Totilo
UCJxI3A53p6b4xALo_20ITpg  # Danyka Nadeau
UCmu9PVIZBk-ZCi-Sk2F2utA  # 3kliksphilip
UC0CG8Kj2DqFc9bJld0hJKBA  # Ryland Adams
UCUuUqWLLsUjheuYkP9AWxTA  # Scott Buckley
UCW9v9b764PNFokaBrJqooUg  # ZIBRA
UC1GClXNsp99r4rvthPRwBLA  # Scott Buckley
UC4j0--sisL1VwpohzEiAr-g  # Q61874416
UCefEMvTHVFGsUiLKZ2bvU1g  # Q61931997
UCikebqFWoT3QC9axUbXCPYw  # Q61931997
UCZoCPO8JVQ16IYUe6REGahg  # Sharon Cherry Ballard
UCJ4E393uI8mWRlSqgoeUKKw  # Nathan Latka
UCs5ib8kDfUmFBrL1BiEivEA  # Dyalla Swain
UCSGuDMofIOX2jcyhWSNPTgw  # Yianni Charalambous
UCDWQgLIzhQq09ZnGoPVmnnA  # Ace Baby
UCoFrvfpBHPMvXi9kWsZyGCQ  # Ryan Kirkbride
UC_wM2uFtbBXPZPbHL94tfLw  # CHVSE
UChL5TZP22YgW7Cu9AwLNYjA  # Dreamstate Logic
UCGZabDxPyIXZtpxOi_SgdVQ  # Mikey William Cheung
UCe0lDnVLV8WIv5Z8JJU9oDw  # Supersism
UCdeo7aFSYgPr-mk3FkB_ScQ  # Holly Drummond
UCIF9Brx5ySJKgOzVs_ykDsg  # Sam Klemke
UChu8UGNUFI5MVUKQU8V4fOQ  # Q62088307
UCpwIrnq-cV-jaR3jvaXCzRA  # Ariana Molkara
UCbtU2b2X8eMK_dT_vgnI12g  # Tim Cash
UClq1dvO44aNovUUy0SiSDOQ  # C&Rsenal
UCPMn6439edfYKcCwFLouxGQ  # Joel Grind
UCfqXUoN_giMHRU5ONXFRp0A  # Joe Jenneman
UC9a-Fv5mSXL13SidTWyj65g  # Q62502731
UCu9LBEuCFu6_Z4fH153P54A  # Q62502731
UC1tvHtWoZuwnFU7cNr5KImA  # Sarahbeth Caplin
UCJtbnwvbjsAPp_P4PimUkOQ  # Q62746913
UCIDeROIj4xwHdstOyY-bPIg  # Q62877806
UCdrOU_yWrH9UoKdigWRhXlA  # Yannick De Martino
UCWC0t1u3Dgtg45mGu_FYgNA  # Kiki Vhyce
UCgLyWR37Z8aQVIR3NDfxMGg  # KPopp
UCjjJGs_T02ajPCbH9IU_Bbw  # Fiona Broome
UCS9mBorej07vu5BX_oQSJBw  # Young Beast
UCERTKUMXl6x8G79BmG6KtpQ  # Meghan Rienks
UCBHh_sa8Jd-fEDbjy4NWZaQ  # Alec Chambers
UC5E8zwFEyiLG409Wu4VbCjw  # Cosmos & Creature
UCEbKIy6IfCf8h-K0ZRZNyPA  # Steve Warky Nunez
UCUw3z6TJwQzu1YWUyIkd2iA  # Celine Farach
UCFKrqZWFqq1qSDxszae_yRg  # No Vacation
UCO6gEt3RpgejZPsmzbeWzFA  # Dresage
UCcuQUwAWS7S-V1NdC4_UbuQ  # Fionn
UCRu5gVlMnWa7E_w-4A9g-wA  # Q63386104
UCobQK3UFl7zJbixcMw8gBnw  # Q63432330
UCzxYtu7PaAdW9wRF1YGtZjw  # Q63486582
UCVc-BMOusdbJfzY9tKE29UA  # Q63609649
UCWjyDfkDSqCWOSW8sxHCBOg  # inVisions
UC4hl33VvnnPKoUlAoxY0HYQ  # Matia Jackett
UCRoyKm4gIDNQ5QbOViQydpA  # DontDoItBeats
UCJ8SWRGBSxHbuPjFEVFHVpw  # Mike Fass
UCWIfnDrWU_Cvc1a8qZribhA  # Nick 'LS' De Cesare
UCrKWD6iCOkD49vgwmqI1Ehg  # Dakota Lotus
UCs2Xz_Ol29-hvCLvDSzz8bw  # RELEASER
UCVRJ5jyJGFIteJE6jMIMICw  # Gravity Noir
UCrCOFbNJ_kUeli3NQaJUD4A  # The Intangible
UC3EdVxHKahn7ZozrKgXUUZw  # The Innocent Bystanders
UCfJdfQGtvv7IN8YAIz4yfGw  # Dan Goodman
UC2_G6Q73XYkem5zcUuIXACQ  # Sara Phillips
UCRBkeMoYX02w-0qVIKNkruw  # PeanutButterGamer
UCgwxc59-9qmHEX0EUY8t3oA  # Ajay Friese
UC422ut2rQRurNyyzFHg2Osg  # Adella Pasos
UCCMlYYQ-1KQ-OgSQVq3wP0w  # Jérôme Couture
UCFbtcTaMFnOAP0pFO1L8hVw  # Kyle Hill
UC3OB1raahKLNqAXgIMmIVKA  # Q63978814
UC7xPcGE7Ohz34Yetng4Dx2Q  # Q64005038
UCibE_i8Bw5g7MtqYLnDdteA  # Q64005038
UC6afeTAn6Xdkve19NBMrTVw  # Roxana Ortega
UCaKj3ZeOUhw1mkqFhlgllig  # CICI Zhu
UCxFbIwlUj2ip5I5Tb-txEvw  # Mirror
UCYpauZM3XErvwIBGkEjwy2A  # Amber Doig-Thorne
UCtWPpGJT7fnXxCSAuWPs7Kw  # John Singletary
UCU5jI8IgBlp8_98XtvR3oSg  # Melaku
UC5o6LSW8tDVKg9q2mf28m9w  # Q64159742
UCQ_Fg8-QX50UL3e7aObHl3g  # Jillea
UCPOw2O3_uZ1doro9iR4x6vw  # Mohamed Moshaya
UCb0apQdzcGBKSjGWlseg2Gw  # Chuck Cirino
UCmKecrwDczBxcp5Q4tZxxLg  # Chanty Binx
UCFNUuBHmB-53X2TVSZP_Xew  # Justin Berti
UCW6aFryqEcJ-QYgmg-zLhVg  # BarbarousKing
UCpEjnjvFE5EgUGEdHV8kULA  # Dram55
UCOtUhO2wwLYwVwXYMXNmPjw  # BlaqueStone
UC7j2nATL5qX-CfzdFvNfPtA  # Juz Cook
UCVz1mZ7SJFNYkjyk8iCSmbA  # Harkness
UCSxmjnLsr8fcYDVC3tIdMWQ  # Stefan Babcock
UC09YhkhJwfAXznue2gXaKUA  # Katy and Nick
UC6TH1m5cmosDN1zCPqiyThQ  # Jesse Pepe
UCUH65Z9Zd9k2thfHAP5nykw  # Teresa Adam
UCi_dbtk4a-r2-IGqKtkiUXA  # Zac Ivie
UCMvGS327bT8u8KFPZFk6MsQ  # Zac Ivie
UCyM2-fG46PXacbedS9x-CBA  # Thy Antichrist
UCHtpFbtNd4KwZCx2axEGW7w  # Peter O'Halloran
UC7kOAcd3V8Aif6-eql4h6iw  # allusinlove
UCpfLo73Q3yIiBRWbbvO4qZg  # Jade Kaiser
UC_ew4_Q8pQ610ZcbIUnKmdQ  # Emily Roberts
UCgkRjLyOQ8MAUFnZPbgnotQ  # Emily Roberts
UCvkIjhdnOP8xI1hFExgJxgQ  # Q64577622
UC13Puu09ecnll-hhHqbmdNw  # BlueMaxima
UC7Na-1ckYUMvBRxSsepsbqg  # Max Marlow
UCbR9ZZDFUojagqq9t2tZQ_A  # Sallay Garnett
UCNo5PGwGmfnEprEUUb9AGgw  # Aaron Benitez
UCr5yp7atqjGF3Sj3JtQn03w  # Alyssa Baker
UCtAyiPUFXBh1Rnes99U_t9g  # Chase Kamata
UCTeLXZEI9hs7VXTD8Typnww  # Matthew and the Atlas
UCxFK9rNsSjR1lgV1xvR661w  # Elsie Lovelock
UCLTStbeMLqaI1C7fg2Z-pNw  # Julian London
UCvL1RHxyzPUSXwFlP-a292g  # Gemma Louise
UCrSeHquaF74jBDlvRyrCquw  # Sarin
UC2ToQKM_aIJjc9__AfwltoQ  # Vision Lunar
UCiNeUoUWfBLC8mJuMzI6hvw  # Brian Hull
UCkmE1yMrbMnjINovw0T_HzQ  # Matt Ruby
UCVk180fxlam9HPkeTSSFCHA  # Dallas Basha
UCoSZAic-PPZ2K-wpT6IpCSw  # Driip
UCS6QxIJj0vdqdN34F_1aXAQ  # SpikeVegeta
UCSLlNu3W8Wt0lTQUDbHngGA  # Q64836085
UCjodsuBDrxcIT6JcHCCQj_A  # Q64868065
UCaCt1qoWx0c32fmtzXX2YXw  # Hans Chen
UC--3ozenTzry39-xMqAPQlw  # Heidi Joubert
UCS4coIM7rejcLNKa3_crq3g  # Sophie Lupien
UCrmOGhvN8uSl3CF5mR6Ppng  # Pierre-Yves Roy-Desmarais
UCkwTq-LZdWMuuri-4huQFEw  # Stormi Maya
UC-nWuWu5q_C-8anG3HayCfQ  # Bon Débarras
UC6tBavK7-Xtfz5XFcNRW37g  # Hal Elrod
UCv6jcPwFujuTIwFQ11jt1Yw  # Barış Özcan
UC7CDmJIOYFDMLC2sy2AhHJw  # Anna Huntley
UCQorogayFmy3dQchY6bZvww  # Miko Creed
UC9pgQfOXRsp4UKrI8q0zjXQ  # Nikolas Lloyd
UC0gjVbm7HY5GzDTo5NbQruA  # Mitchell Hashimoto
UCGhNS1zYbtFdIajr9WSbs1A  # Wajahat Ali
UCAEtp9qQtNwZvnR3A3pWCtA  # Q65622015
UCuAH_Uv-Jk3a6I5mnsRacsA  # Q65665538
UCHYmUB8PDlGOgW6PJswwGgA  # Q65770067
UCTszJQKU3MTR7wt2ASOb8xA  # Q65939692
UCsFXuV0h7pfONTnwioiq_6w  # Poolside
UCuSRzPK3ZJj4NnWePLjhMVQ  # Hunter Phoenix
UC7app8HlwIWmi2HBcxyxHAQ  # Laurel Schwulst
UCmVa2RylKX4wI-b-CnDZMuw  # Michael Golding
UCI5oWo0_FOKuZ41C9JNa-2A  # Maribelle Anes
UCto9W5nwslKMgpsJwty3wNQ  # Alex star
UCLKcFZd7uvm_xY2mhspp_JA  # Phil Julian
UCNLla1IDaN5HK9Fb31DNAAA  # Kristen Hancher
UCABwRv1Ye8O3m-VDfrBrekQ  # Lauren Godwin
UC2NU0s1H0p9N4jvF7qV59vA  # Q65681951
UCGkkmJB7XdWOnIL9qErMV6A  # Q66022726
UCj-GXp5r8FnNPXDCfscP94A  # Daddy Dinero
UCq4iyR6H2kuUpt1E_ms9CvQ  # Daddy Dinero
UC1dLJkl38wJP-Pve7uhSbow  # Taylor Malkov
UCQiojTHkAvFvdCSajklqUXA  # Terroriser
UC9e_PyuMx106UkJHdX6RY-Q  # Vashti Anna
UCt6dD3hJZwp3CzKZeo2Nlyg  # Harrison Lemke
UCJWyAcsOyl2_Ar7GVQV5SzA  # Michael Huang
UCvZUv-6pIuOvziLLrna8oog  # Michael Huang
UCxgE2CUWf6VXKEGBn1WCnUw  # Michael Huang
UCdYzl3yI5_M2SIC4IhYhmLw  # Daniel Kahn
UC1BWMtZbNLVMSFgwSukjqCw  # Q66439232
UCf1iroepad-o5w2il-06Gjg  # Q66439232
UCtb3OOZwXGjwYMIXTu5zMKw  # Q66439232
UCxUi_q9PdpohJ2rGXcR__ug  # Q66497254
UCckETVOT59aYw80B36aP9vw  # Matthias Wandel
UCY5qvQNoawFipLxi_KZwFUg  # Eli Marcus
UCZlyRQ4yQcoQIqd8DkOujYg  # Eli Marcus
UCr3xF6BVRNfPHMgFUZ-442Q  # Paolo Bortolussi
UCdsPuD07TVyGJE0NMI-vImQ  # Cheryl De Marco
UCEPSke4xQfETNcpMqdEeJDA  # PhEri
UCVF8SAGEQnBA-yKM4iQNqfw  # Riley J. Dennis
UCbFbdQNPXYmqJ8UzDK-LWIw  # Simon Jackman
UCI5j_awvFmHbB_pP-eZhFlw  # Q66742810
UCsxErtGtii8tHsHrYvTpgyQ  # Q66771691
UCmhs2tpSGN2kSC_vcmu2C7Q  # Cody Johnston
UC0gHPCrDibDzR1MbMc0ehVQ  # Creed Fisher
UC5auy2puU_Zl5nTeilAKPaQ  # Jonathan MacDonald
UCLWr5dvfFBqP2dJHZzDIRmQ  # Nolen Dubuc
UCxaChRLSN-k6QkUqF17sGjg  # A Boring Revolution
UC5Z9e8afa9JyNhDur3P1G5w  # Kelly Morgan
UC-OmnF8B-amQgTzppOVc5sw  # Fatima Barkatulla
UC-0DzEnDGV3rXiyn_3HyhYQ  # Q66828754
UCkF-LhLCabX5sGFzpbE6cmg  # Q67175434
UC3EkdWiziN39yDqenY0MFGQ  # Hush
UCtpHXH-3ZbgWz8JEkanQ8kQ  # Corridor
UCTVaQEWhMwEzf8SXQfrE8FA  # Negative XP
UC7PGFirAL25R2UkAhk_v0bg  # TarantisT
UCOeP60ePxxYh4oUs0clLtmg  # Ryan Vet
UC5rLrM6q2wScB8YD0y49Kiw  # Kalyssa Alynn
UC23rBbRXpeK5xUAFhGzBZaA  # Negative XP
UCT2qjSqvDai__-YEfTVB-wg  # Negative XP
UCiYMOn8yevrfOIrRnpfYeag  # Fabien Sanglard
UCUbDcUPed50Y_7KmfCXKohA  # James Bruton
UCXLrJ_5Iej4GXvANaHMuHOw  # Mufti Abdul Wahab
UCk3WgQgEmxOc2Vx_Ag1JsXQ  # Jarren Crist
UCzRvgmTpVFINIxxz1433YAA  # Jarren Crist
UCBJogHaIpBlw4GlmOwak0MQ  # Baby Creed
UCrrLwsqj-L75MCQ5ofgj3CQ  # Blaq Eyez
UCEIQ8BkjFcZHRbgacANp9Aw  # Limon Cello
UC2iTVdhecMqJtYHitk91wtQ  # Lara Somogyi
UCemkvIsXRCFAWhxrN9jI4cA  # Shobaleader One
UCZqsvi6uhFrbsJcAmcZudcQ  # Hailey Jane Richards
UCaiWusrRqWNE4-PY9th9Usw  # Jiyano
UCg41B1gaFUT_k_otw7QUGYg  # Sean Lìonadh
UC7hX-wU0RBbWABVNLXfAVPA  # Karis Watson
UCAjNt22dmIjIate4MLGt-Jg  # The Remote Junkies
UC9zN2W9WDTs9BooNPE0-JjA  # Emily Tisch Sussman
UCpAPPkXGL9K-Hp8q3K-iWcg  # Chelou
UCgQ91zV5lUpdwSi2IFjvEOQ  # Skinshape
UCAHPCNxU4A-TUV-lnu7u4tA  # Adriana Figueroa
UCehkip3fNZaTU3WpAGExd7w  # Steff von Schweetz
UC2YljVQDwrTPBsub0DGwNqg  # Milena Rivero
UCc3aPknhKnjzQPL1t4l4N2A  # Q69997164
UCGq4SRn4xguV8xAT3kGwNfQ  # Chaser
UCnvNC4bAkE0xtEzbOrV9Z8w  # Satnam Ramgotra
UCMSWsaBNUTTnkV9t4FoilkA  # Q69750156
UC40Da5RQRjYjKEL70d0pmJg  # Q716786
UCySLskbvJp3htsJd7v-zSVw  # Sophie Turner
UCaTYOtyFdyZ-JW4h13esZ7A  # At War
UC7_I4gRqK1BspAj93mLIsxg  # Q7026511
UCSvlnWkA909f87KjcaSZyPQ  # Pat Gray
UC_b89z6ip-J_iFeXaFLiQmQ  # Shawn Southwick
UCymenYw6dJSuCQonidMRvIw  # Sounds from the Ground
UC7TmlbgLvlmPIUYG1fEwRBw  # Taiwan Brown
UCwf70YkH2F7qKMjDyHnaU9w  # Tallia Storm
UCRTTEv-Qz4jHvCCBHh5UHMw  # Simon Wilkinson
UCkZTvUzb6St3M2xKbgF4XLQ  # Sean Michael
UCK4Zy6sqJW1N5mZkB7nileA  # Raj Ramayya
UCCdMAMt5at_v0L74kvUbmCg  # Razan Moughrabi
UCNZEp_8AcWNrkhLA4VPII_w  # Ric Blade
UCnaIeNm-jSa1l8yHrn7PlQg  # Richard M. Dolan
UCnO2b13XiqFZ0psW53h76NQ  # Temporal
UCnmEarrlwDy-b3NkRsKYRTA  # Michael Aronson
UCJ_HynLd1IQb2I-edHOggNw  # Q7347730
UCngBpOdkYjc8yHVqau320eQ  # Schloss Tegal
UCKamE2E1mDtyRWJi721MKBQ  # Oscar Davey-Wraight
UCU0GwRGO6Bjziz1qgz_6u5g  # Antonio Lievano
UCaA4zyRSeaqgxIAYZdcfAPg  # Q70478868
UCSJ0xDpresBzKD7zjXC4e4w  # Tony Katz
UCr4Qusc_wIYac1HHkFHWTNQ  # Q70896802
UCRK8amsqIcwxsvdFJ715rEg  # Tria Mera
UCSd2D1xd9LQECZBApmsYJrw  # Vomitron
UC3qvs_cRt8nEi3BGhIkwLYw  # Tattoo the Scars
UCmJlWb_3xqp7XS8460KIoVA  # Tattoo the Scars
UC5l_rG_qLoKNlED7-BSecJA  # Amer Nejma
UCBBywhWFei1QTkx1IMXtscQ  # Q71505354
UCtfjXS1Ay_yXHTs8XEjNwwg  # Heather Alexandra
UChAXWxSRx5fWD0q603ZInVA  # Quezzy The CEO
UCGlLO_L4uMYJS3tZ1HIXUGg  # Q71591044
UCDfk8ogO6QGeJAYCY0QDzKw  # Stephen Sharer
UCBEc3WXBFPyyH3LT5sT7sjg  # Monique Désy Proulx
UCNuBQvJ9N1KX68hoQTQb2XQ  # Reyah
UC2hfsYyWGK61zj_dsbWIaVA  # Rip
UCYEjg_WYt8lg8AqghTXB9IQ  # Q72366928
UCRC27ZARYgkdP4J8EtvZUDA  # Michael Langlois
UCxFsi5O91vzJoTVCawncedQ  # Stephen T. Greenberg
UCjCRirO_BBCe7ypn4D5PiWg  # Jean-Robert Drouillard
UCUgacAhSu5hyzrd0GnxV1cA  # Medyan Dairieh
UCct8xNHMT6ks5Gj9bXQScMA  # Echo 2 Locate
UCi7b7aRDO4IYDhYpe6raBXg  # Q73074712
UCjT6-PkicsMK8mTHKVAz2Xg  # Nue
UCNID3vFnhaR0vXHEoyUhJxQ  # Q73168443
UCM4GIFnMLtKHRY7Sy1a8vbw  # Justin Howell
UCq16QFeBFzI85lN5Vx-TBVA  # Keith Habersberger
UC8issR73-8MW7bXaR5Np7ag  # Zach Kornfeld
UC6SF8DGvxDnB7kDqHis6TxA  # Ned Fulmer
UCpTIJCxYUdPYr7oKQSaoo_w  # Q73266076
UClhAGoX37yL5IjTJawCp4mg  # Jorja Bleu Michaels
UCX3W65gfqNno9OsQudCNGfQ  # Q73552422
UCM_MfJ3HcbSIiwVI0fQj20Q  # Scarlet Sheppard
UCX9Zox7yJqdl7VBMvNYqMGA  # Stephanie Hoston
UCjLot784-hPFJdP_xavelQw  # Tae Envy
UCQJ6ESCWQotBwtJm0Ff_gyQ  # Yuttadhammo Bhikkhu
UCbqoBn-tLfSKjDaqqnaLB5w  # Shereen Mitwalli
UCXqGBvwMMtd8wG8IWlJ1cuQ  # Q73794394
UCcNncwkWjN98bqdHg9Zkzuw  # iLoveFriday
UCfrWaSAyAGWDPR-P42e_JFA  # Q74579699
UCoDiHcEcXRv_Ed8IozTYBVw  # Lifesimmer
